rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
29382,1.7,0.8,3.6,4.4,1.1,5.9,7.5,7.3,1.6,11.1,4.7,7.2,4.7,6.2,0.9,2.3,2.2,1.8,4.1,3.0,6.9,2.2,10.0,6.6,1.0,12.6,12.4,8.5,5.9,6.0,0.8,1.7,0.7,4.7,1116386.0,1301158.707041
29383,1.3,1.2,3.0,2.6,0.6,5.2,7.4,8.2,1.5,9.4,4.7,5.5,4.2,6.6,0.8,2.2,2.5,1.7,2.7,3.0,5.2,1.9,6.7,6.2,1.2,12.6,11.3,7.0,4.4,3.7,0.8,1.5,0.7,3.9,1208148.0,1458617.044973
29384,1.0,1.5,3.1,3.9,2.0,6.0,10.1,8.4,1.6,10.5,9.0,7.8,6.0,7.9,1.0,2.4,1.8,2.0,1.9,3.2,8.3,3.0,6.8,6.8,1.4,12.2,11.1,8.8,6.1,6.5,1.2,2.7,0.6,4.3,1511233.0,1818466.415907
29385,1.5,0.8,3.4,3.4,1.4,6.0,11.0,8.8,2.3,8.4,9.0,7.2,5.7,7.7,0.8,2.5,2.1,1.5,2.6,2.8,7.0,1.7,6.3,8.7,1.0,15.2,17.0,11.7,6.5,8.0,2.0,2.8,0.4,4.3,1318565.0,1685834.27929
29386,1.2,0.7,2.4,3.0,0.5,5.0,7.9,6.1,1.2,8.0,5.2,6.5,5.5,5.4,0.8,2.5,2.4,1.8,1.7,3.2,5.6,1.9,6.4,6.1,1.2,13.0,11.0,9.5,4.5,4.9,0.8,2.6,0.4,3.6,1161960.0,1426403.803853
29387,1.3,1.3,3.4,3.0,1.9,5.5,10.7,6.6,1.3,9.6,8.4,5.7,4.4,5.4,0.8,2.0,1.1,2.3,2.2,3.1,5.8,1.6,7.0,6.4,1.4,11.3,13.5,9.0,5.4,4.2,0.9,1.4,0.7,5.2,1269802.0,1481912.033655
29388,1.2,0.9,3.2,4.4,1.2,6.7,6.0,7.1,1.2,10.6,8.4,6.6,5.3,4.9,1.1,1.7,2.2,1.6,3.0,3.2,6.0,2.3,7.8,6.1,1.2,11.1,12.9,8.0,5.2,7.9,0.7,1.2,0.6,4.6,1200142.0,1478233.599862
29389,1.2,0.7,3.2,3.7,1.1,6.3,8.3,6.8,1.5,9.9,8.3,5.5,4.8,5.9,1.3,2.4,1.9,2.3,2.6,2.8,7.3,2.8,7.0,5.9,1.2,11.3,13.5,8.1,6.5,6.7,1.3,2.1,0.7,4.4,1455008.0,1748802.608094
29390,0.9,1.2,2.8,3.2,0.7,6.1,9.7,7.8,1.7,12.6,6.7,6.6,3.4,7.2,1.5,2.1,1.9,2.1,2.4,2.3,6.4,1.8,7.7,7.6,0.9,10.8,11.5,10.8,6.4,5.7,0.6,1.7,1.1,4.4,1173281.0,1501818.844007
29391,2.1,2.2,4.6,4.1,1.4,6.5,10.2,9.1,1.6,9.9,9.0,8.9,6.2,8.1,1.2,2.9,2.5,1.7,3.8,4.3,9.2,3.1,10.7,9.0,1.0,17.4,12.9,9.6,6.5,9.2,1.1,1.5,0.8,4.8,1253039.0,1587358.861567
29392,1.5,1.3,3.0,3.7,0.5,5.7,10.5,6.7,1.2,10.1,7.2,4.4,4.0,7.4,0.8,1.9,1.8,1.9,2.4,2.2,5.7,1.8,7.3,6.8,0.9,11.4,11.6,6.8,6.6,5.6,0.8,1.4,0.6,4.3,1243271.0,1420033.139799
29393,1.0,0.9,4.7,4.1,1.5,8.7,15.5,8.0,2.2,13.3,7.3,9.5,5.1,8.4,1.2,3.4,2.6,2.4,3.0,2.2,9.6,3.8,8.3,8.3,1.2,14.9,17.5,11.8,7.9,6.9,1.2,1.9,0.8,6.6,1230251.0,1526061.43752
29394,1.9,0.6,4.8,5.0,1.8,7.3,18.0,12.3,1.9,15.4,8.7,8.5,6.1,9.4,1.6,2.6,2.3,2.1,5.2,2.5,8.0,1.6,10.4,7.9,0.6,14.7,17.1,9.5,9.3,8.7,1.3,1.6,1.0,4.7,1179513.0,1572756.928369
29395,1.5,1.1,2.5,3.2,1.1,6.5,10.3,7.8,1.6,11.5,6.7,6.4,4.8,8.0,1.0,2.1,2.3,1.7,2.9,2.7,7.0,2.3,6.7,7.4,1.8,12.0,13.0,8.1,5.4,7.1,0.9,1.3,0.5,4.1,1407733.0,1761647.224477
29396,1.1,1.1,3.4,3.9,0.9,5.8,8.5,6.4,1.6,12.0,6.2,7.3,5.7,7.1,1.1,2.2,1.7,2.1,3.1,3.4,6.5,2.3,6.8,6.6,1.8,16.3,13.8,8.3,5.6,5.7,1.2,1.1,0.6,3.8,1311872.0,1600978.42089
29397,1.2,1.7,4.0,2.9,1.2,4.4,9.1,5.9,1.5,6.8,9.6,6.1,3.6,6.0,0.5,1.3,1.8,1.4,1.8,1.3,5.8,1.9,6.6,5.5,0.9,11.1,11.0,8.0,5.3,5.7,1.1,1.9,0.5,3.1,1289206.0,1551194.345162
29398,1.1,1.4,5.0,3.6,0.0,4.6,13.0,7.7,2.2,19.7,4.3,3.9,3.3,7.8,0.0,2.5,4.4,3.0,5.1,3.3,11.2,1.8,12.3,7.9,1.1,11.4,11.6,18.4,9.6,11.3,0.7,1.5,1.7,3.1,828860.0,1564863.188661
29399,1.0,1.1,4.2,3.3,0.8,5.7,8.1,6.2,1.2,11.0,5.1,6.7,6.3,5.5,0.9,2.8,2.1,2.0,2.7,3.1,7.1,2.4,6.9,8.0,0.7,12.3,14.5,8.8,5.1,6.0,0.7,1.1,0.5,3.9,1166328.0,1406863.177906
29400,0.9,1.6,4.1,3.5,1.0,5.7,9.2,6.2,2.3,9.1,9.8,6.1,5.5,6.9,0.8,2.5,2.4,1.5,2.6,3.6,6.6,2.8,7.3,9.4,1.8,14.8,11.8,11.5,5.0,7.6,1.7,1.3,0.6,3.3,1251647.0,1417445.968441
29401,1.7,1.1,3.5,3.3,1.2,7.1,7.0,6.4,1.7,10.4,6.3,7.2,5.0,5.7,1.0,2.2,1.8,1.6,2.5,2.9,5.8,1.7,6.2,6.5,1.9,11.7,12.4,8.1,6.8,6.5,0.8,1.4,0.6,6.2,1260833.0,1484327.321426
29402,1.6,1.1,3.0,3.6,0.4,5.0,10.8,7.1,1.2,8.9,7.7,6.0,4.2,5.5,0.9,2.0,3.3,2.0,2.4,2.2,5.1,1.9,6.2,7.3,1.4,11.6,11.0,7.9,5.1,5.8,0.9,1.2,0.4,2.9,1038145.0,1240676.745991
29403,1.1,1.1,2.5,2.7,0.9,5.5,9.2,5.7,1.4,9.5,5.2,5.7,4.4,4.9,1.0,2.1,1.8,1.8,3.4,2.4,6.8,2.7,6.1,6.0,1.2,10.5,8.8,7.1,5.3,7.0,0.7,1.1,0.8,3.8,1159632.0,1488282.418836
29404,1.1,1.0,3.0,3.5,0.6,7.4,8.8,5.4,1.5,12.4,4.7,6.2,3.8,5.1,0.9,2.4,1.6,2.0,2.2,2.6,6.4,1.9,7.3,6.9,1.2,11.4,13.2,8.3,4.0,5.0,1.2,1.6,0.6,4.9,1270097.0,1539899.842414
29405,1.3,0.8,3.0,3.1,1.0,6.8,9.2,7.4,1.3,11.6,8.4,7.4,5.9,7.1,1.3,2.2,2.1,1.7,2.3,2.3,6.1,2.2,5.2,8.5,1.7,12.7,11.6,8.6,6.3,7.8,1.0,1.2,0.7,5.4,1292207.0,1518925.065781
29407,1.0,1.4,2.1,3.6,0.8,5.8,8.7,6.4,1.8,7.6,6.9,6.8,4.5,4.5,0.7,1.9,2.2,1.4,3.0,3.7,5.0,2.3,4.9,7.6,1.0,14.3,13.4,7.0,5.5,5.4,1.2,1.3,0.6,5.3,1095378.0,1310680.515207
29408,1.3,1.4,4.1,3.8,0.3,7.9,12.7,7.7,1.8,12.1,8.6,7.8,3.9,6.8,1.2,2.1,2.4,1.4,2.8,3.6,7.7,2.7,7.8,7.3,1.5,13.5,13.2,13.1,6.7,10.1,0.9,1.6,0.8,4.3,1221191.0,1670616.036772
29409,1.2,1.4,2.9,3.1,0.6,5.0,9.1,6.9,1.3,8.6,5.4,6.9,3.6,5.6,0.7,2.5,2.6,2.1,1.9,4.2,5.4,1.9,6.4,6.1,1.1,9.9,10.5,8.1,5.2,5.8,0.8,0.9,0.7,4.1,1221184.0,1439069.111102
29410,1.1,1.7,3.1,4.2,1.0,6.9,10.2,8.3,2.1,11.3,6.8,6.5,5.5,7.1,1.1,2.2,2.6,1.5,2.3,2.8,10.1,2.1,8.5,6.4,1.1,12.0,14.5,9.3,6.4,6.8,0.8,2.0,0.7,4.2,1242093.0,1516017.694385
29411,0.8,1.1,1.9,3.4,1.9,5.4,8.2,5.0,1.1,9.1,6.3,6.3,5.4,4.8,1.0,1.8,1.7,1.5,2.5,3.6,4.1,1.5,4.1,4.5,0.7,10.4,8.8,6.1,5.4,4.1,0.7,1.4,0.6,2.7,1015881.0,1310093.569939
29412,1.0,1.5,3.1,3.1,0.8,4.8,7.1,5.2,1.1,10.3,9.1,5.8,4.9,5.3,0.7,1.6,1.6,1.7,2.0,2.7,4.1,2.5,4.9,5.5,1.3,10.2,12.1,7.1,5.6,5.1,0.8,1.3,0.5,3.9,1070302.0,1350634.90044
29413,1.1,0.9,3.7,4.6,1.0,4.6,11.0,7.1,1.3,10.1,6.3,7.6,3.4,6.8,0.7,1.8,1.6,2.5,2.3,2.8,5.8,2.0,6.5,7.3,1.0,14.8,13.8,9.4,5.5,6.2,1.9,1.2,0.4,6.7,1175290.0,1489017.816704
29414,0.9,0.7,3.2,4.3,0.5,6.6,10.9,6.6,2.1,10.8,12.7,6.3,5.1,6.3,0.7,2.5,1.8,2.2,2.6,2.3,7.5,2.5,6.5,7.5,0.8,19.1,14.9,9.3,7.1,5.6,1.1,1.5,0.5,3.9,1316997.0,1596734.985418
29415,1.1,1.0,4.8,3.3,1.3,5.4,8.7,7.9,1.7,7.5,9.8,7.1,3.7,6.5,0.9,2.4,2.2,1.5,2.9,2.7,6.8,2.7,8.2,5.9,1.1,11.0,12.6,9.6,6.1,6.6,1.1,2.8,0.5,4.3,1312083.0,1538131.883395
29416,1.1,2.0,4.4,5.3,1.1,8.7,9.8,5.4,1.5,12.3,4.7,10.8,4.8,8.0,1.5,2.4,3.1,2.0,4.3,3.7,6.7,2.4,6.6,7.2,1.1,13.1,14.5,11.0,6.5,7.9,1.5,2.8,0.7,5.1,1047550.0,1413954.471492
29417,1.0,0.8,3.5,3.7,1.4,4.9,9.3,4.8,1.5,11.1,7.5,7.7,5.3,6.7,0.7,2.8,3.0,2.5,2.8,4.4,7.8,2.4,8.2,7.7,1.8,14.2,15.0,10.2,7.0,5.3,1.2,1.2,0.5,4.0,1108648.0,1326235.059185
29418,1.4,1.5,5.2,6.9,2.2,6.9,12.8,8.5,2.4,13.2,9.9,12.1,5.9,8.2,0.9,3.2,3.4,2.5,3.4,4.9,11.5,3.5,11.6,10.6,1.8,20.1,18.6,20.6,10.8,11.8,1.2,1.7,1.0,5.7,1375009.0,1689486.830558
29419,1.2,0.9,2.9,3.5,0.3,5.2,8.1,7.7,1.5,7.9,10.1,6.5,3.3,5.8,0.6,1.8,1.6,1.8,2.4,2.7,6.5,1.7,5.7,8.4,1.1,11.7,9.8,9.2,4.5,7.0,1.0,1.2,0.6,3.2,1128176.0,1357958.012596
29420,0.8,1.1,3.3,2.9,0.7,4.7,8.5,7.3,1.5,8.3,8.6,5.9,4.9,6.3,0.8,1.6,2.0,1.7,3.0,2.8,6.1,1.4,5.8,7.6,1.6,11.4,12.2,9.0,5.5,5.6,0.8,1.1,0.5,3.4,1172889.0,1312196.856814
29421,1.2,1.3,3.7,3.3,0.6,5.6,9.9,5.7,1.5,10.0,5.5,6.8,5.3,5.9,0.9,1.6,2.7,1.2,3.2,2.9,4.9,1.6,5.6,7.1,0.8,9.7,12.3,8.2,6.3,4.9,0.6,1.3,0.5,3.9,1159491.0,1400893.619752
29422,1.2,0.9,3.7,3.7,1.1,7.8,9.9,6.0,1.5,8.7,9.4,7.0,5.7,6.2,1.2,2.2,1.7,2.3,1.8,4.6,5.8,2.5,6.1,6.8,1.3,11.4,12.6,11.0,5.5,5.2,0.8,2.1,0.6,6.0,1178657.0,1431278.042124
29423,0.8,0.8,2.2,3.0,0.9,5.2,7.3,5.0,1.2,10.7,5.3,7.0,4.8,4.2,0.6,1.4,1.9,1.4,1.5,2.4,4.2,1.4,5.8,6.3,0.7,10.2,9.4,6.4,4.1,4.6,0.8,1.5,0.4,3.5,1087323.0,1328792.565126
29424,1.3,0.7,4.6,3.8,1.1,7.0,14.2,8.2,1.8,11.6,6.3,6.8,5.8,7.9,0.7,2.6,2.9,2.4,1.9,3.2,12.9,1.8,11.0,9.3,0.9,16.0,15.0,13.0,7.6,9.6,1.2,1.2,0.8,4.2,1192675.0,1479826.803981
29425,1.4,0.9,3.2,4.2,1.2,5.1,10.3,5.5,1.6,10.9,8.2,7.2,4.9,6.4,0.7,1.9,2.4,1.9,3.7,4.2,6.6,2.6,6.9,6.5,1.1,12.5,13.5,8.6,5.2,4.8,1.1,1.7,0.3,5.3,1506076.0,1781296.3341
29427,1.3,1.5,2.7,3.5,1.0,3.4,8.4,7.2,1.5,9.8,6.2,6.7,5.0,6.4,0.5,2.0,1.7,2.4,3.0,1.8,4.6,2.1,5.8,5.6,2.1,13.3,12.3,10.1,5.7,5.4,1.0,1.9,0.4,4.9,1239615.0,1557827.543964
29428,0.9,1.2,3.3,3.6,0.6,5.2,9.3,7.1,1.7,9.2,5.1,7.7,4.2,4.5,0.5,1.5,2.1,1.1,1.7,3.4,7.1,3.2,6.3,6.3,1.0,10.9,12.0,8.0,5.5,8.2,1.7,1.6,0.4,3.3,1092664.0,1328688.200119
29429,0.6,0.9,3.3,3.0,1.3,4.9,6.5,7.5,1.7,10.4,8.4,8.0,4.2,5.0,0.7,1.4,2.1,1.7,2.0,2.8,5.4,2.1,5.0,6.4,0.6,12.3,11.3,6.7,4.6,6.5,1.2,1.6,0.6,4.8,1286611.0,1527487.428803
29430,1.3,1.5,3.6,3.3,0.6,4.8,12.2,8.3,1.4,10.7,9.4,5.2,5.0,6.5,0.8,2.0,2.0,2.4,3.3,2.3,7.3,2.3,7.9,7.1,1.2,17.9,17.0,9.4,7.6,7.4,1.4,2.4,0.4,5.9,1343646.0,1524466.722624
29431,1.3,0.8,3.3,4.2,0.5,4.7,7.0,5.8,1.6,6.3,7.1,7.1,3.9,5.6,1.0,1.8,1.8,1.8,2.5,2.9,6.7,1.8,6.6,5.9,0.9,13.6,12.3,8.6,6.4,7.4,0.9,1.2,0.5,5.5,1192383.0,1430399.08371
29432,0.8,1.2,2.4,3.3,1.0,4.2,6.0,6.3,1.4,8.3,7.3,6.2,4.5,4.8,0.8,1.6,1.7,1.3,1.9,2.9,5.2,1.8,5.6,5.6,1.2,8.8,9.6,7.0,4.6,5.4,0.8,1.0,0.6,4.4,1127784.0,1294179.850665
29433,1.2,1.0,4.3,3.8,2.1,5.7,9.4,6.0,1.4,11.3,8.0,9.5,5.5,4.8,1.2,3.4,2.8,1.4,2.6,4.5,7.4,2.1,9.2,9.3,1.4,10.1,14.1,8.7,7.6,7.4,1.0,1.8,0.8,6.5,1546735.0,1844744.671542
29434,1.4,0.8,2.9,2.9,1.1,4.6,6.6,6.8,1.3,7.8,7.6,5.0,4.3,5.5,0.9,1.6,1.7,1.4,2.2,1.9,4.5,1.8,7.0,5.7,1.3,11.1,11.1,5.4,4.7,4.6,0.9,1.5,0.6,3.0,1082844.0,1281905.16811
29435,1.1,0.9,3.0,4.1,0.7,4.9,10.4,7.6,2.2,10.6,8.3,7.0,3.7,6.4,0.6,1.9,1.8,1.6,2.2,3.8,4.5,1.9,5.5,8.5,1.1,10.5,11.5,8.7,6.8,4.5,0.6,1.0,0.7,4.8,1217497.0,1497122.229083
29436,1.2,1.6,4.1,3.7,1.5,5.7,11.1,6.3,2.0,11.5,6.4,7.8,4.7,7.5,0.8,2.5,2.7,1.6,2.4,2.8,6.9,2.2,7.5,5.6,1.2,13.0,15.5,12.3,5.6,6.0,1.0,1.5,0.4,4.7,1127428.0,1385404.380595
29437,1.2,1.3,2.8,2.5,0.6,5.1,8.3,4.7,1.3,8.5,5.9,6.2,4.1,4.9,0.8,1.9,1.6,1.5,1.5,3.1,5.2,1.9,5.6,5.5,1.4,11.2,10.9,6.3,4.3,5.3,0.7,0.7,0.9,3.0,1149953.0,1397917.035512
29438,1.1,1.1,3.3,3.0,0.5,6.1,8.5,6.4,1.3,8.0,7.0,6.7,5.3,5.2,0.9,2.1,1.6,1.4,2.3,3.2,6.0,2.0,6.4,6.1,1.3,11.4,11.3,7.5,5.1,6.5,1.2,1.0,0.5,5.7,1157255.0,1386154.818436
29439,1.1,0.7,3.3,2.7,0.7,5.4,8.1,6.4,1.3,8.2,5.5,5.0,4.1,4.7,0.7,2.2,1.8,1.2,1.5,1.9,5.3,1.9,5.9,5.6,1.2,9.2,8.6,7.6,3.7,5.2,0.4,0.9,0.6,2.9,1004619.0,1183715.471353
29440,1.3,0.9,3.1,2.5,0.8,5.8,7.2,5.2,1.4,8.4,7.2,6.1,3.9,5.1,1.1,1.9,1.7,1.3,1.7,1.8,6.6,3.1,6.5,5.4,1.5,9.2,13.3,7.7,5.1,6.0,0.7,2.9,0.5,4.4,1148889.0,1428847.759912
29441,0.8,1.0,3.2,3.6,1.1,6.2,9.2,6.4,1.7,11.4,6.7,8.7,4.3,5.3,0.6,1.9,2.0,1.4,2.9,3.5,4.4,2.1,6.1,4.9,1.8,10.8,11.4,7.2,5.3,4.2,0.9,1.4,0.7,4.2,1164154.0,1425728.566211
29442,1.1,1.1,3.5,2.5,0.6,5.2,6.4,5.9,1.5,7.9,6.2,5.7,3.4,6.1,0.7,1.7,1.3,1.7,1.7,2.7,4.9,2.2,6.2,5.8,1.2,9.5,9.2,7.2,4.4,5.3,0.6,1.3,0.5,3.0,1014163.0,1276927.127452
29443,0.8,1.1,2.5,2.4,0.6,3.4,5.5,5.0,1.0,6.4,5.4,4.4,3.9,3.8,0.3,1.7,1.7,1.1,1.3,2.4,4.1,1.7,4.8,4.5,1.2,8.7,10.4,6.0,3.7,5.3,0.5,1.2,0.2,2.7,1200074.0,1401456.829289
29444,0.9,0.8,2.8,3.0,1.0,3.8,7.7,6.0,1.7,7.5,7.3,5.9,3.7,5.5,0.7,1.5,2.5,1.3,2.4,2.7,4.4,1.6,5.8,7.5,0.8,9.2,10.7,8.0,4.7,5.5,1.2,1.2,0.4,4.5,1068947.0,1283158.922486
29445,1.2,0.9,3.4,3.6,1.7,5.8,7.8,7.6,1.2,8.9,6.3,5.1,4.7,6.4,0.9,2.0,2.0,1.3,2.9,2.9,5.7,1.8,6.3,4.6,1.1,10.1,11.5,8.0,4.8,6.4,1.0,1.6,0.7,4.0,1144647.0,1406143.754056
29446,0.8,1.1,4.4,3.3,0.5,4.3,10.5,6.2,1.6,8.6,7.0,5.6,4.6,4.9,0.7,3.0,2.1,1.7,2.8,2.4,8.0,2.6,7.9,6.1,1.2,12.3,13.3,8.9,5.4,8.3,0.7,1.6,0.7,4.3,1283790.0,1623178.439745
29447,1.2,1.9,3.1,4.2,1.0,4.6,9.0,7.0,1.3,9.7,7.7,8.3,5.4,8.0,1.1,2.7,2.7,2.7,3.3,4.7,6.2,1.6,6.1,8.7,2.0,13.6,16.1,10.4,6.7,5.4,1.3,2.0,0.8,5.2,1287545.0,1573845.226583
29448,0.9,1.8,2.4,3.5,1.4,5.9,13.2,7.0,2.2,9.6,9.4,6.9,6.0,6.0,0.8,1.8,2.4,2.3,3.9,2.1,5.4,1.9,5.9,7.8,0.9,13.5,12.1,10.6,6.5,5.9,0.9,1.2,0.4,3.9,1175652.0,1363835.432424
29449,1.8,1.1,2.9,3.5,0.7,5.0,8.3,8.6,1.6,8.0,5.4,7.9,6.8,5.4,0.9,1.2,1.7,1.7,2.1,3.7,4.0,1.8,5.2,5.5,1.7,11.0,10.0,6.7,5.9,5.6,0.6,2.0,0.3,4.4,1236330.0,1406693.514962
29450,1.2,0.8,4.1,3.1,1.1,8.7,12.8,8.2,2.2,10.1,7.0,5.9,4.8,7.2,1.3,2.8,2.4,2.4,3.0,2.3,5.3,3.0,7.9,8.2,1.9,10.7,15.7,11.4,6.6,7.7,1.2,1.3,0.7,7.5,1250155.0,1476170.836225
29451,1.4,1.2,4.0,3.4,0.7,4.9,11.7,6.0,1.8,10.1,6.3,6.9,4.2,6.3,0.6,2.0,2.0,1.4,2.9,3.9,5.2,2.8,5.8,5.8,1.2,12.2,13.2,7.5,5.0,5.0,1.1,1.2,0.4,5.4,1129184.0,1280124.179282
29452,1.4,0.9,2.6,4.4,1.2,5.6,9.9,7.9,1.3,10.4,8.1,6.7,8.0,6.5,0.8,2.5,3.1,2.0,5.1,3.6,6.6,1.9,6.7,7.0,1.5,15.3,13.9,11.7,6.4,6.3,1.6,1.7,0.5,6.8,1111630.0,1351663.778223
29453,1.2,1.5,2.2,2.7,0.6,5.0,9.4,6.0,1.2,9.1,7.1,6.9,3.0,6.2,0.8,1.7,2.5,2.1,2.9,3.8,5.2,2.1,4.9,6.1,1.1,13.6,11.1,7.7,5.2,6.5,1.0,0.7,0.6,4.7,1244298.0,1449350.468962
29454,0.8,1.2,2.7,3.5,0.7,6.5,9.0,6.9,2.4,9.2,5.8,7.9,5.8,6.7,0.6,1.3,1.6,1.3,2.0,2.4,5.0,2.3,5.9,8.0,1.1,13.7,9.7,9.8,6.2,5.8,1.5,1.4,0.7,4.3,1151909.0,1355446.855811
29455,1.1,1.3,3.1,3.2,1.6,5.5,9.3,6.7,1.9,9.8,5.4,7.5,5.6,5.0,0.7,1.8,2.4,1.3,2.8,2.3,5.1,2.1,6.9,6.8,1.1,13.1,13.5,6.1,4.9,3.9,1.0,1.8,0.4,6.1,1288822.0,1538999.412107
29456,0.9,1.5,3.6,3.4,1.0,6.3,10.8,6.7,1.5,10.0,6.8,4.1,5.5,4.9,0.6,2.3,2.1,1.5,1.6,2.9,6.4,2.2,8.2,6.3,1.4,12.0,12.7,8.5,6.2,5.9,0.9,1.7,0.4,8.3,1328924.0,1640272.544348
29457,1.0,1.7,2.4,2.8,0.5,5.2,8.3,6.0,1.5,7.4,3.8,6.1,5.0,4.6,0.8,1.6,1.6,1.3,1.9,2.6,4.7,2.2,4.7,4.9,0.9,8.6,8.8,7.1,3.8,5.3,1.2,1.1,0.2,3.0,1112298.0,1344795.761377
29458,0.8,0.9,3.7,3.8,1.9,5.6,11.0,7.5,1.7,11.8,4.7,7.1,3.9,6.8,1.0,3.2,3.4,3.0,3.5,2.0,8.0,2.4,8.5,7.4,1.1,15.3,18.0,12.0,8.1,8.7,1.5,1.9,0.5,4.2,1081111.0,1344951.263642
29459,1.1,1.8,3.8,3.5,0.6,5.9,7.7,6.0,1.8,8.6,7.3,8.0,5.0,5.6,1.1,2.0,1.4,2.1,1.8,2.3,5.0,1.4,5.2,7.7,1.2,13.0,12.2,7.9,5.5,4.8,1.2,0.9,0.5,3.1,1056209.0,1241491.289143
29460,1.4,2.0,3.6,3.4,1.0,4.4,11.1,6.9,1.3,8.8,9.2,6.2,5.1,7.8,0.6,1.9,2.7,1.9,2.7,2.1,5.7,2.0,5.5,8.3,1.3,11.7,12.0,9.8,6.3,7.2,1.0,0.9,0.4,5.1,1179684.0,1363884.490933
29461,1.3,1.6,3.5,3.1,0.7,5.1,10.5,5.9,1.6,9.1,5.5,7.6,9.0,8.4,1.0,1.9,2.2,2.0,1.9,3.0,6.0,2.2,6.9,6.1,0.8,14.7,12.1,8.0,7.9,5.9,1.7,1.7,0.4,3.9,1176971.0,1419499.167505
29462,1.0,1.1,2.9,2.9,0.9,4.7,10.5,7.3,1.4,8.3,10.2,6.2,4.1,5.8,0.9,1.6,2.2,1.2,2.4,2.0,4.5,2.0,5.4,6.8,0.6,15.3,11.4,8.0,5.9,5.4,1.0,1.0,0.5,3.5,1122693.0,1381047.016017
29463,0.8,0.8,2.9,2.2,0.3,5.3,10.0,4.4,1.3,7.3,7.1,4.1,4.9,4.9,0.7,2.3,1.7,1.8,2.2,1.7,4.0,2.4,6.0,6.6,0.7,11.9,11.2,8.1,5.7,7.8,1.0,1.3,0.5,3.6,1069263.0,1264784.326022
29464,1.1,1.0,3.6,3.6,1.8,5.5,10.7,6.4,2.1,9.8,7.3,7.7,4.2,6.0,0.8,1.5,1.8,2.5,2.6,3.6,6.0,2.2,6.0,7.2,0.9,13.6,11.9,9.9,4.3,6.7,1.4,1.1,0.6,4.9,1419038.0,1736872.809719
29465,1.5,0.9,3.0,3.0,2.4,5.8,10.1,7.5,1.7,10.0,5.6,6.1,4.1,5.2,0.7,1.4,1.6,1.1,2.6,2.5,6.7,1.9,5.1,8.7,1.5,13.6,12.4,9.7,6.4,7.0,1.1,1.3,0.5,3.2,1390928.0,1745482.601028
29466,0.8,1.1,3.2,3.3,2.0,6.1,9.2,6.9,1.6,9.6,6.4,7.8,3.8,6.5,1.6,1.7,1.4,1.6,1.4,3.2,7.2,1.9,6.4,5.3,1.6,11.0,11.2,8.3,6.2,7.4,1.5,1.0,0.7,4.8,989602.0,1210312.35071
29467,0.7,1.4,2.7,3.9,1.0,6.1,8.5,7.0,1.6,9.7,6.6,7.6,5.0,5.6,0.6,1.9,1.6,1.3,3.3,4.1,5.0,2.2,6.1,6.1,1.6,11.3,11.9,7.7,5.2,5.8,0.5,1.4,0.3,3.7,1119273.0,1417575.195319
29468,1.2,1.0,4.1,3.4,0.5,4.5,11.8,7.9,1.6,10.7,6.0,6.8,6.3,7.9,1.0,2.6,3.4,1.7,2.8,3.6,7.9,2.2,9.1,9.4,1.0,12.9,15.7,11.2,6.1,6.9,1.6,1.1,0.7,4.6,1230317.0,1555209.382291
29469,1.0,1.7,2.8,3.2,1.2,5.7,10.7,6.8,1.5,9.9,6.1,7.5,5.7,6.5,1.0,1.5,2.7,1.3,3.0,4.0,5.5,2.0,6.5,5.7,2.1,14.6,13.9,8.2,7.9,8.5,0.6,1.7,0.6,5.3,1274979.0,1480532.137538
29470,0.8,1.0,2.4,2.9,0.4,5.6,8.4,7.9,1.6,8.2,5.8,5.9,4.8,5.6,0.6,2.3,2.1,1.5,3.3,1.7,4.2,2.6,4.8,6.2,1.1,13.6,12.2,8.3,5.3,5.1,1.0,1.4,0.5,4.9,1258752.0,1500552.502491
29471,1.2,2.0,4.5,3.7,0.7,5.3,7.4,7.5,1.6,8.6,7.8,8.5,5.6,7.1,0.5,2.0,3.1,1.7,1.7,4.4,5.5,3.1,6.0,7.3,1.1,12.1,11.8,9.6,6.0,6.1,1.4,1.5,0.6,5.0,1154209.0,1392888.058936
