rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
50824,1.7,1.1,3.8,3.3,1.3,7.7,10.9,8.5,2.3,12.3,12.6,9.6,6.1,8.0,1.3,2.8,3.6,2.3,4.4,2.9,9.3,3.2,8.8,10.6,1.3,16.0,16.1,10.4,6.4,9.3,1.0,1.6,0.8,8.4,1376710.0,1708492.971209
50825,2.1,1.7,3.5,4.9,1.0,8.4,13.7,8.3,2.5,13.5,8.1,7.9,5.1,6.9,1.2,4.3,2.2,2.0,2.5,3.1,8.5,3.6,10.0,10.6,1.8,11.4,17.8,12.7,9.0,9.9,1.1,2.1,1.1,7.4,1314918.0,1661877.974197
50826,1.0,1.4,5.0,3.1,1.3,8.4,13.9,8.9,2.9,9.2,8.9,7.8,4.0,7.1,1.6,3.7,3.8,2.1,3.7,2.7,10.4,3.0,11.4,11.2,0.8,12.2,15.4,14.1,7.4,9.2,1.0,1.5,0.9,4.8,1031137.0,1615128.336048
50952,1.6,1.4,3.6,4.2,1.5,6.1,10.4,5.0,1.7,12.1,7.4,8.4,5.2,6.9,1.2,2.8,2.4,1.5,2.1,4.2,7.7,2.7,7.4,6.6,1.1,12.6,13.0,10.6,6.1,8.4,1.0,1.4,0.8,3.6,1162286.0,1466658.096579
50953,0.8,1.5,2.6,3.2,0.5,5.2,7.3,4.5,1.5,9.3,6.3,9.2,4.4,6.2,1.0,2.9,1.8,1.8,2.7,3.3,5.3,2.3,6.7,5.9,1.6,12.1,12.5,7.5,5.2,5.8,0.7,0.6,0.7,4.7,1101332.0,1427236.846771
50954,1.0,0.6,1.7,3.0,0.3,3.6,6.2,3.3,0.8,7.1,3.6,5.4,4.1,4.0,0.5,1.9,1.1,1.3,2.8,2.8,4.3,1.4,5.6,5.1,0.5,8.0,8.7,4.9,3.5,3.7,0.9,1.1,0.6,3.7,972976.0,1023578.248071
50955,0.3,1.3,2.4,1.8,1.8,10.0,6.6,4.1,2.1,12.6,6.5,6.4,2.3,3.2,3.5,2.9,1.7,1.4,2.1,1.4,9.6,2.4,7.8,4.8,1.0,9.0,10.5,11.6,3.9,4.5,0.9,1.3,0.2,5.3,929662.0,1779115.433379
50956,0.8,0.6,2.0,2.2,0.3,4.4,7.3,4.8,1.6,7.7,4.2,4.9,3.8,4.4,0.7,2.3,1.8,1.8,2.1,2.2,4.2,1.9,5.4,5.3,0.8,8.4,9.7,7.2,4.5,4.5,0.6,0.6,0.5,2.7,988366.0,1128068.198124
50957,0.8,1.1,3.3,3.5,0.8,5.0,9.3,5.7,1.2,9.8,6.7,8.5,4.1,5.6,0.8,2.4,2.0,1.8,2.6,3.4,7.0,2.5,6.8,7.0,0.9,10.2,13.5,10.4,6.5,6.5,0.7,1.5,0.9,5.2,973581.0,1279868.323299
50958,1.3,1.1,3.7,3.5,0.7,4.2,8.8,5.0,2.6,8.0,5.0,6.1,3.5,4.8,0.9,2.1,2.2,2.1,3.0,2.4,5.7,2.3,6.9,6.7,1.3,10.1,11.5,8.4,6.4,6.4,0.7,0.8,0.6,4.0,968697.0,1275631.543942
50959,0.7,1.1,2.6,3.1,0.4,4.1,6.6,4.2,1.2,10.1,4.6,5.6,3.4,4.0,0.5,2.1,2.0,1.6,2.2,2.4,5.0,1.9,6.7,5.7,1.0,9.0,11.4,6.6,4.3,4.4,0.8,0.8,0.5,4.2,1007228.0,1023824.625827
50960,1.3,0.7,3.1,4.4,0.3,4.8,9.0,5.7,1.6,11.8,5.6,8.4,4.7,5.8,0.9,3.1,2.0,1.8,2.7,4.2,7.5,2.1,9.5,8.3,1.0,11.3,13.3,9.1,8.4,6.8,0.7,0.9,1.4,6.6,1102026.0,1251568.017806
50961,1.0,0.7,1.9,2.9,0.3,3.4,7.1,3.9,1.4,7.8,3.6,8.3,3.8,3.2,0.5,1.5,1.4,1.2,1.3,3.5,4.8,1.5,6.0,4.8,0.5,6.7,9.1,6.7,3.4,3.9,0.5,0.7,0.7,2.9,947408.0,1178327.236146
50962,1.1,0.8,2.9,3.1,0.3,4.7,6.7,4.8,1.0,9.4,3.7,6.5,3.2,4.5,0.6,2.2,1.8,1.5,1.7,2.9,4.5,1.5,6.8,5.0,0.8,9.1,9.9,6.5,4.8,4.8,0.7,1.0,0.6,3.3,876638.0,1132658.764097
50964,1.1,1.1,2.8,3.2,0.6,4.7,8.6,5.2,1.5,7.6,3.7,6.3,4.2,5.5,1.3,1.8,2.0,1.6,2.2,2.4,6.2,1.7,6.9,6.0,1.3,10.1,10.3,9.0,4.0,6.7,1.3,1.5,0.5,3.8,1146961.0,1419919.873029
50965,1.5,1.9,3.2,3.9,0.6,6.3,13.4,6.0,1.7,15.4,5.4,8.0,5.0,6.7,0.9,2.4,2.7,1.7,3.6,2.2,7.5,2.7,7.9,9.5,1.6,13.5,13.6,11.6,5.9,6.4,1.8,1.3,0.5,3.5,1223870.0,1567422.27116
50966,0.9,0.9,2.6,3.5,0.5,6.0,11.3,7.2,1.7,13.2,7.0,6.9,3.8,5.4,0.9,3.0,1.5,2.1,3.1,3.5,5.4,2.3,8.0,7.4,1.3,11.9,12.4,8.1,5.7,4.5,1.2,1.1,0.7,4.5,1171600.0,1427566.121347
50967,1.1,0.8,3.2,3.6,1.2,4.6,7.6,6.0,1.2,11.7,5.4,4.5,2.7,3.9,1.2,2.1,1.9,1.6,3.3,2.7,5.4,1.9,6.2,6.4,1.5,13.1,13.1,7.8,5.8,5.4,1.1,1.0,0.5,3.5,1000913.0,1133860.610485
50968,1.5,0.8,2.9,4.0,0.7,6.5,10.0,5.9,1.6,11.0,6.6,9.0,6.4,5.9,1.9,3.0,2.0,2.1,2.4,4.2,7.5,2.2,8.7,8.4,1.8,15.1,15.4,11.2,5.9,6.4,1.2,1.4,0.8,4.7,1214026.0,1517564.1908
50969,1.0,1.3,3.4,3.4,0.4,5.1,10.6,4.8,1.4,11.8,4.3,9.5,4.3,5.7,0.7,2.2,1.9,2.0,3.7,3.5,7.3,1.5,7.0,6.8,1.6,11.7,13.1,9.6,5.1,6.0,0.8,1.0,0.6,3.5,949061.0,1246765.772002
50970,1.1,0.8,3.7,3.6,0.4,6.7,11.1,4.3,2.3,10.0,6.8,7.2,4.1,6.1,1.3,2.4,2.6,1.8,2.5,3.5,7.2,2.6,8.0,7.6,1.2,11.3,13.7,9.7,6.0,5.8,0.8,1.2,1.4,4.3,1231679.0,1548041.261445
50971,1.1,1.5,2.9,3.8,0.9,5.5,9.1,5.5,1.9,8.5,4.8,6.3,7.8,5.0,1.5,2.2,2.6,1.6,2.0,3.6,6.3,1.5,7.3,6.4,1.2,10.8,10.6,9.4,5.5,7.6,0.8,1.2,0.5,3.5,1181997.0,1430929.762243
50972,0.8,1.1,4.8,4.1,0.6,6.5,11.4,7.2,2.2,13.9,7.1,8.1,3.9,7.1,0.8,3.3,2.6,1.6,3.2,3.3,7.2,3.2,8.3,8.4,1.2,12.6,16.5,11.9,6.1,6.6,1.1,1.3,0.7,5.1,1568401.0,1919539.92496
50973,1.3,0.8,3.5,2.9,0.4,4.7,9.2,5.3,1.8,8.7,6.8,7.1,5.7,4.9,1.6,2.1,2.0,1.9,2.1,3.0,7.2,2.2,8.3,5.3,1.3,10.5,12.8,7.6,3.8,5.9,0.8,0.8,0.6,3.9,1138334.0,1466354.7519
50974,1.0,0.9,3.2,3.4,0.7,5.3,11.9,6.1,2.0,12.1,4.7,8.4,4.5,7.6,0.7,2.0,1.8,1.5,2.9,4.7,7.3,2.6,8.2,6.4,1.4,13.1,13.8,8.7,5.4,6.6,1.3,0.8,0.5,3.9,1164985.0,1420213.688353
50975,0.7,0.7,2.7,5.4,0.8,6.3,9.7,7.0,1.7,11.8,6.9,8.1,4.2,4.8,0.8,3.0,2.0,2.3,3.3,4.1,7.3,2.5,8.7,7.4,0.8,14.5,13.2,8.9,6.2,5.9,0.7,1.3,0.8,5.6,1117637.0,1415060.555347
50976,1.1,1.1,2.9,3.6,0.6,5.2,8.8,5.2,2.4,11.6,5.7,7.9,4.8,6.6,1.5,2.4,1.7,1.4,2.4,3.8,6.1,1.8,8.0,6.0,1.4,11.8,13.8,9.1,6.8,5.3,0.7,1.1,0.4,3.7,1194971.0,1448636.257269
50977,0.7,1.4,3.3,4.5,0.5,6.3,10.0,7.2,2.4,13.6,6.3,7.0,4.7,6.8,0.9,2.8,2.2,2.0,2.6,4.6,7.5,2.4,10.0,7.4,1.3,14.0,13.0,10.7,5.3,5.2,1.0,1.1,1.0,4.5,1329955.0,1544953.695669
50978,0.9,1.1,2.4,4.6,0.4,4.8,8.9,5.6,1.6,11.9,4.6,8.2,3.2,5.6,0.6,2.4,1.8,1.4,2.3,4.4,5.4,1.9,6.9,7.8,0.9,12.0,11.6,11.1,4.0,4.5,0.6,0.8,0.5,2.9,1143130.0,1412834.48054
50979,1.2,1.0,3.2,4.4,0.6,7.0,10.9,5.7,1.6,9.9,7.7,6.3,5.0,7.1,0.8,2.4,2.5,2.0,3.0,3.3,7.2,2.5,7.9,7.5,1.3,14.1,15.7,10.1,7.0,6.4,1.0,1.3,0.5,4.7,1272787.0,1567695.784189
50980,1.5,1.5,3.0,3.6,0.5,5.4,8.3,6.3,2.3,11.3,6.2,10.0,5.8,5.1,0.8,2.2,1.6,1.7,3.1,4.7,7.0,2.3,6.6,5.8,1.5,9.9,11.5,6.5,5.1,6.1,1.6,0.8,0.5,3.9,1118696.0,1359396.349742
50981,0.9,1.4,4.6,3.8,0.4,5.1,8.1,4.5,2.0,10.1,5.3,7.5,3.8,4.8,0.7,2.5,1.9,1.7,3.4,3.3,6.0,2.6,8.1,6.0,1.6,10.3,15.1,9.6,5.4,6.4,1.3,1.4,0.7,4.4,1153764.0,1429795.988693
50982,1.4,1.2,4.4,3.4,0.9,6.4,12.3,7.4,1.6,10.6,9.3,7.0,5.7,6.4,1.0,2.4,3.1,2.3,2.7,2.5,7.6,1.5,8.1,8.9,1.3,14.7,17.7,13.4,6.9,8.3,1.3,1.3,0.7,3.8,1264819.0,1439174.300181
50983,1.9,1.0,4.9,3.9,0.9,5.8,14.7,6.3,1.6,14.5,7.8,7.2,5.6,9.1,0.8,2.6,2.1,1.7,3.4,2.8,8.3,2.3,9.0,7.9,1.6,16.9,16.4,11.8,7.6,8.1,1.8,1.4,1.2,4.2,1269298.0,1590938.193723
50984,1.0,1.3,3.0,4.0,0.6,5.2,8.9,5.7,2.1,13.5,7.2,8.7,3.5,4.8,1.0,2.2,2.2,1.8,2.4,4.5,7.8,2.4,7.3,7.6,1.3,11.6,11.1,10.0,4.6,4.9,0.6,0.9,0.4,4.7,1174672.0,1574400.634046
50985,1.0,2.2,3.3,3.5,0.8,4.8,10.6,6.8,1.8,10.5,7.3,6.9,4.0,6.4,0.7,2.3,2.2,1.7,2.8,3.5,6.7,2.0,7.2,7.5,1.4,11.5,13.4,8.9,5.9,5.8,1.1,1.0,0.6,4.2,1312271.0,1328160.36011
50986,1.0,0.8,3.4,4.4,0.6,4.4,8.6,5.0,1.9,11.5,6.1,5.9,3.2,4.0,0.6,1.8,1.7,1.8,2.0,2.9,5.7,1.8,6.3,6.3,1.5,11.4,11.4,8.4,4.0,5.8,0.8,1.4,0.5,5.8,1067866.0,1241687.308508
50987,0.9,1.5,4.7,4.1,1.0,4.0,8.8,5.2,2.1,10.6,6.4,5.5,4.8,4.7,1.6,2.6,2.0,1.9,2.2,3.2,6.4,3.3,8.3,6.7,1.0,11.9,11.2,10.2,5.3,6.7,0.6,1.7,0.6,4.0,1037333.0,1329264.897462
50988,1.5,1.2,4.3,4.4,0.6,5.1,10.0,5.6,2.2,9.9,6.2,9.3,4.4,5.5,1.5,2.4,2.3,1.7,1.7,3.9,4.6,1.9,8.1,6.6,1.0,11.1,14.1,7.6,5.4,3.9,0.9,1.0,0.6,3.4,1165126.0,1469543.037454
50989,0.8,1.9,5.9,4.7,1.2,7.8,9.0,7.5,1.6,13.3,6.5,8.3,4.6,7.5,0.9,2.3,2.8,2.0,2.3,3.3,9.2,3.3,8.3,8.4,1.8,12.2,14.9,11.0,7.7,7.7,1.3,1.5,0.7,4.5,1203979.0,1498085.265663
50990,1.4,0.9,4.3,4.2,0.5,5.7,10.3,7.0,2.4,12.3,6.9,10.6,5.3,7.4,1.4,3.2,2.2,1.8,3.0,5.8,8.5,3.8,10.5,9.3,1.1,12.8,16.5,12.2,7.3,9.5,1.2,1.3,0.7,5.3,1504401.0,1848145.49577
50991,0.9,1.1,3.5,3.1,0.6,5.1,7.4,4.5,1.5,9.5,6.9,6.1,3.2,5.0,0.5,2.4,1.6,1.8,2.0,1.9,5.4,1.6,6.4,5.7,0.7,9.2,12.2,7.3,6.2,5.5,0.7,0.9,0.9,3.5,1018993.0,1139774.499862
50992,1.0,0.9,2.8,3.7,0.9,4.7,11.3,6.8,1.3,10.6,5.8,7.2,4.8,5.7,1.0,2.3,1.8,1.4,2.0,3.1,6.7,2.5,7.8,6.8,1.0,13.3,13.4,9.5,4.5,5.7,1.1,0.9,0.6,3.6,1197262.0,1400857.353428
50993,1.1,1.6,3.0,3.2,0.5,5.1,10.0,5.0,1.6,9.3,5.2,7.4,3.6,7.2,0.6,2.3,1.9,2.3,2.5,3.7,5.2,2.6,7.4,6.5,1.5,11.8,10.6,7.8,4.8,6.9,0.8,1.5,0.5,4.4,1203414.0,1446659.183077
50994,1.1,0.9,3.0,3.3,1.5,4.7,8.2,5.1,1.4,9.9,4.5,6.0,4.7,4.5,0.7,2.3,1.6,1.3,1.9,3.7,4.7,1.8,6.8,5.8,1.3,11.3,10.0,8.8,5.3,5.1,0.5,1.2,0.5,4.1,1117747.0,1092319.238912
50995,1.2,0.6,4.1,3.8,1.3,4.6,7.3,6.6,1.3,10.1,6.6,7.7,4.1,5.6,0.4,2.4,3.1,1.4,3.4,4.4,6.0,1.7,8.0,7.8,1.0,10.1,15.1,7.0,5.8,6.3,0.8,1.2,0.7,5.2,1221504.0,1587499.492569
50996,1.3,0.6,2.2,3.2,0.9,5.7,9.9,5.0,1.3,11.2,6.3,7.3,4.8,5.6,0.9,2.0,1.6,1.7,2.6,2.8,5.8,2.1,7.6,6.5,0.4,10.9,12.0,9.4,6.6,6.2,0.9,2.0,0.6,3.1,1237451.0,1596769.933289
50997,1.6,0.9,4.3,4.4,0.9,5.6,9.3,5.8,2.1,11.2,7.5,8.7,4.9,5.8,1.2,3.5,2.0,2.1,3.9,3.3,8.0,2.6,11.2,8.5,1.2,12.3,15.7,11.3,6.7,7.0,0.6,1.0,0.7,5.6,1517540.0,1971603.706914
50998,0.9,1.8,3.3,4.4,0.9,5.6,10.7,5.6,1.9,14.3,10.7,9.8,4.2,6.6,0.6,2.7,2.6,2.7,2.5,4.3,7.8,1.9,8.7,10.8,1.6,16.3,16.6,14.9,6.4,7.9,1.2,0.9,0.9,5.2,1202276.0,1446484.907802
50999,1.3,1.5,3.8,4.3,1.0,4.4,8.1,4.8,1.3,10.9,5.8,6.2,5.4,6.4,0.8,2.7,2.7,1.7,2.0,3.4,6.5,2.3,9.1,7.0,1.3,13.5,13.8,7.8,6.8,6.0,1.5,1.4,1.0,5.2,1092185.0,1288362.984824
51000,1.6,1.5,3.7,5.0,0.9,5.9,9.6,6.4,1.9,15.2,6.6,8.9,3.7,7.8,2.3,2.6,2.8,1.7,2.0,5.0,8.3,2.5,8.3,7.0,1.5,11.9,12.8,8.3,6.5,6.0,0.8,1.3,0.5,5.0,1155662.0,1336943.609002
51001,1.3,0.8,3.9,3.2,0.5,4.0,9.2,4.5,1.5,10.5,6.6,6.5,5.3,6.2,0.8,2.2,1.7,2.3,2.2,3.7,6.6,1.7,6.8,6.0,1.2,13.2,17.7,9.0,6.5,4.2,1.2,1.3,0.7,4.9,1113101.0,1349154.216216
51002,1.2,1.3,3.5,5.0,1.0,5.3,10.8,7.1,1.9,12.2,4.2,10.6,4.6,6.9,0.9,2.2,3.1,2.0,3.2,5.0,8.9,2.0,8.4,7.5,0.7,13.0,14.0,10.5,6.2,7.6,0.8,1.2,1.4,4.7,1278275.0,1569202.793169
51003,1.2,1.8,3.6,4.3,0.7,8.0,13.6,4.9,2.8,12.5,6.6,10.3,7.6,5.7,1.7,2.9,1.9,2.4,3.2,4.1,9.6,2.8,7.4,10.4,1.2,17.9,14.1,11.2,7.6,4.7,1.3,1.1,1.7,3.4,1209283.0,1572771.762117
51006,1.0,0.9,4.1,3.8,0.5,4.1,10.3,5.2,2.0,10.0,7.1,8.0,3.7,6.3,1.0,2.2,2.3,1.6,1.9,3.9,5.8,2.1,6.6,5.4,0.9,11.4,12.8,7.4,5.7,4.9,0.9,1.4,0.7,4.2,1123605.0,1446627.167571
51007,1.0,0.8,2.0,2.8,0.5,5.3,6.8,5.8,1.2,9.4,4.1,5.8,3.9,5.4,0.5,2.1,1.7,1.9,3.5,2.6,4.9,1.6,5.9,6.9,0.9,10.3,10.5,7.5,5.5,6.1,0.5,0.8,0.6,3.5,1044450.0,1327856.998806
51008,1.5,1.5,4.2,5.1,0.9,5.8,11.9,5.9,2.4,12.0,6.4,7.5,5.9,6.2,1.0,3.3,2.2,1.6,2.3,3.8,6.3,2.4,7.7,7.6,1.4,13.6,14.8,10.2,5.7,7.8,0.7,1.5,0.5,5.9,1133167.0,1336712.317899
51009,1.1,0.9,3.3,4.2,0.8,5.3,8.3,6.4,1.5,10.0,8.6,8.1,5.0,6.5,0.9,2.3,2.0,1.3,3.0,3.1,7.3,1.8,7.5,8.9,1.5,11.1,15.1,9.8,4.7,7.0,0.8,0.7,0.5,5.3,1331653.0,1602715.785324
51010,1.2,1.7,2.8,3.9,0.8,5.6,12.6,7.5,2.0,9.4,7.6,8.3,4.2,7.3,1.4,2.5,2.8,1.9,2.4,3.3,7.9,2.8,7.7,9.6,1.4,13.8,14.2,12.7,5.4,6.9,1.1,1.6,0.5,4.1,1259182.0,1497455.453028
51011,1.2,0.8,3.4,4.4,0.5,6.1,11.0,5.7,2.0,12.8,8.1,9.5,4.6,8.0,1.0,3.2,2.4,1.6,2.2,4.1,6.7,2.5,8.8,6.9,0.7,15.2,16.5,8.8,6.7,6.7,1.0,0.9,0.8,4.7,1269299.0,1615027.137651
51012,0.9,0.7,3.5,3.0,0.3,5.3,9.1,5.8,1.3,10.4,5.4,6.1,3.7,4.6,0.6,2.2,1.7,1.5,1.5,2.9,5.8,1.1,6.2,5.7,0.6,9.5,10.2,9.3,4.2,6.0,0.9,1.2,0.6,3.1,1087126.0,1292353.782005
51013,0.7,0.9,2.5,3.2,0.2,4.3,8.4,4.0,1.1,8.1,4.2,5.9,3.4,4.8,0.7,1.6,1.3,1.2,2.1,2.7,5.3,1.9,5.8,5.6,0.7,8.7,9.2,9.0,3.7,4.8,0.9,0.6,0.3,3.0,995318.0,1256975.157967
51014,0.9,0.8,3.3,3.8,0.7,5.4,8.7,8.0,2.3,11.2,5.3,9.2,4.4,7.6,0.7,3.0,2.3,1.7,2.7,3.6,6.2,2.6,8.6,8.4,1.0,13.3,14.0,11.8,6.3,7.2,1.0,1.7,2.8,4.8,1291323.0,1447221.350045
51015,0.9,0.6,2.9,3.3,0.3,6.8,7.9,5.4,1.3,11.1,5.0,7.4,3.4,4.7,1.0,2.0,1.8,1.4,2.4,3.0,5.4,1.7,7.4,5.1,0.8,11.6,9.6,7.9,5.1,4.9,0.6,0.7,0.7,3.5,1177487.0,1474820.106959
51016,1.2,0.8,3.4,4.9,0.6,4.5,8.2,4.6,1.6,12.4,7.6,7.4,4.4,5.2,0.8,2.6,2.1,1.4,2.3,4.5,9.0,2.2,9.6,6.0,1.2,11.6,13.5,8.0,5.5,8.4,1.3,1.2,0.6,4.8,1308504.0,1675122.89315
51017,1.6,1.4,5.0,4.8,1.0,7.6,12.6,8.8,2.1,16.0,7.1,9.9,5.4,7.9,1.1,3.9,4.2,2.3,3.5,4.0,8.5,3.1,11.4,10.4,1.5,14.6,18.0,13.1,8.2,11.1,0.9,1.6,1.1,6.5,1331813.0,1688692.650684
51018,0.8,0.9,3.3,4.2,0.5,5.6,6.9,7.1,1.8,11.7,8.5,8.9,4.3,4.8,0.7,2.9,1.9,1.5,2.2,5.1,6.0,2.2,10.3,8.8,1.9,12.8,14.5,8.9,5.0,6.1,1.0,1.0,0.6,4.1,1272447.0,1510865.790736
51019,1.2,1.4,3.7,3.9,0.6,5.5,8.4,5.0,1.8,10.8,6.2,6.9,5.5,5.7,0.7,2.6,1.7,1.4,1.9,2.8,7.4,2.7,9.3,7.1,1.3,9.0,12.6,10.3,5.0,6.5,0.6,1.1,0.4,3.8,1285123.0,1641265.911496
51020,0.8,1.1,1.8,3.4,0.7,5.6,6.8,4.5,1.3,11.9,6.2,9.8,4.4,3.8,1.0,2.7,2.2,1.6,3.1,4.4,6.0,1.9,8.7,5.7,0.9,10.5,10.1,6.2,5.2,5.1,0.8,0.8,0.6,5.0,1124348.0,1481946.839512
51021,1.0,0.8,3.3,3.5,0.8,4.7,7.4,6.4,1.6,9.3,5.9,7.8,4.9,4.5,1.4,2.9,2.5,1.6,3.3,4.0,5.5,2.1,9.1,6.5,0.7,12.5,14.9,9.0,5.0,6.0,0.9,1.0,0.8,3.4,1079681.0,1470981.029199
51023,1.2,0.7,4.2,4.3,0.5,4.7,11.5,6.1,2.6,11.4,7.0,8.1,4.4,7.3,0.8,2.7,2.2,1.5,1.9,3.9,7.9,2.6,9.1,8.4,1.1,11.9,13.8,10.8,6.2,7.2,0.7,1.2,0.7,5.6,1371564.0,1580518.968663
51024,1.5,1.7,4.1,3.7,0.4,5.3,7.0,6.4,2.0,11.6,7.4,7.2,3.5,5.8,0.7,2.8,2.3,1.8,2.1,3.2,5.7,2.4,10.2,7.5,1.4,10.6,11.8,8.2,6.3,7.3,0.8,1.1,1.5,5.0,1203147.0,1379625.88084
51025,0.8,1.0,4.5,3.8,0.8,6.7,8.8,5.6,1.6,12.1,7.8,5.0,4.4,5.7,0.5,3.4,2.1,1.4,2.4,2.3,6.2,2.1,9.6,8.6,1.3,12.0,13.6,10.4,5.8,8.6,0.6,1.1,1.0,4.6,1355344.0,1787169.305601
51026,1.5,1.4,3.3,4.0,0.5,5.5,8.0,5.4,1.6,12.2,6.6,7.6,3.3,5.2,0.6,2.4,2.0,1.8,3.5,3.2,6.6,2.8,8.4,8.6,1.6,10.8,13.7,10.2,5.6,5.5,0.7,0.8,0.8,4.7,1301259.0,1510432.752181
51027,1.5,1.1,4.8,4.1,1.2,7.4,10.2,7.5,1.3,10.8,8.6,7.6,5.1,6.6,1.2,4.7,2.1,2.2,2.5,3.2,8.8,2.9,11.8,9.4,1.8,12.0,17.1,12.1,6.5,7.7,1.3,1.4,0.9,5.6,1231223.0,1610321.729995
51028,1.5,1.3,4.1,4.0,0.8,5.2,11.1,6.5,1.8,11.9,7.1,7.2,4.7,7.0,0.9,3.6,2.4,1.3,2.5,3.8,8.0,2.4,13.5,7.3,0.5,13.2,14.7,10.7,6.4,5.7,0.7,1.3,1.1,6.0,1196651.0,1522856.746613
51029,1.5,1.1,3.7,4.1,0.6,5.4,7.5,5.0,1.2,11.4,7.0,7.3,4.2,5.4,0.8,2.6,2.2,2.1,2.4,3.4,6.5,1.8,7.4,6.7,1.2,13.0,15.3,8.2,5.1,5.4,1.0,1.1,0.7,3.9,1115559.0,1437772.114634
51030,1.1,1.5,3.1,3.8,0.8,5.1,14.0,7.2,2.1,12.7,6.0,7.9,5.1,6.2,0.8,3.4,2.4,1.6,3.0,2.5,7.5,3.0,7.9,9.8,1.3,14.1,15.1,13.0,6.1,5.6,0.9,1.5,0.9,5.3,1188845.0,1520469.014546
51032,0.9,0.6,3.2,3.4,0.7,4.5,9.4,4.6,1.8,10.4,4.0,6.9,5.3,4.7,0.8,2.1,2.6,1.6,2.5,3.4,5.5,1.9,6.3,7.4,0.7,9.8,9.9,8.9,4.6,7.2,0.8,1.0,0.5,3.6,1092995.0,1264613.631993
51033,1.1,1.0,3.3,4.2,1.1,4.4,7.6,4.9,1.5,12.0,5.7,8.7,4.5,5.9,1.0,2.4,2.0,2.1,1.9,3.8,6.8,1.7,8.2,7.1,0.7,13.0,17.1,11.0,6.0,4.8,1.5,1.4,0.9,4.1,1006022.0,1170514.452739
51034,1.1,1.2,4.1,4.5,0.8,5.9,9.2,7.7,2.0,12.7,6.6,10.8,3.2,5.8,1.1,2.2,1.8,1.6,2.7,6.5,6.3,1.5,8.3,9.0,1.0,12.1,11.6,10.5,6.4,7.6,1.3,1.5,0.9,5.0,1116804.0,1397297.644001
51035,0.9,1.2,3.7,3.2,0.9,6.9,11.2,6.5,1.8,9.5,7.5,7.6,4.3,7.8,1.1,2.5,2.8,1.8,2.4,2.8,8.0,2.3,8.3,7.0,1.1,14.0,14.3,12.0,6.9,9.1,0.8,1.0,0.9,4.5,1184705.0,1487282.803788
51036,1.3,0.9,3.8,3.4,0.6,4.9,8.8,4.3,1.4,10.1,4.6,6.7,4.5,5.1,0.9,2.5,2.1,1.9,2.2,2.9,6.9,2.1,7.2,5.6,1.3,10.6,12.4,7.7,4.9,6.2,0.9,1.2,1.0,4.5,1020668.0,1189776.82309
51038,1.2,1.2,3.8,3.5,1.1,6.5,8.9,5.7,1.7,10.2,8.4,9.6,5.9,6.0,1.0,2.7,2.3,1.9,2.0,4.0,6.0,2.3,6.9,6.7,1.3,11.8,13.2,9.7,6.2,6.4,0.7,1.2,0.5,5.5,1226340.0,1479986.28649
51039,0.8,1.7,3.1,3.5,0.8,5.2,9.4,5.9,1.5,9.6,4.6,6.9,4.4,5.6,0.5,2.2,2.0,2.0,2.7,3.4,6.8,2.3,7.2,7.1,1.3,10.4,10.4,9.3,4.9,5.3,0.7,1.2,0.7,3.7,1099483.0,1285787.605034
51040,0.9,1.0,2.9,4.4,0.5,6.8,8.1,5.3,1.6,10.3,5.2,8.5,4.3,6.1,0.7,2.0,2.1,1.4,1.9,4.5,6.6,2.5,7.0,7.1,0.9,9.8,12.2,8.5,5.5,5.6,0.6,1.2,0.5,3.8,1102230.0,1358183.282294
51041,1.4,1.3,3.2,3.2,0.6,6.4,10.3,6.2,1.6,10.4,4.8,7.7,4.9,5.9,0.8,2.5,2.8,2.1,2.1,2.9,7.6,2.0,7.1,6.7,1.8,12.4,13.5,10.3,6.3,7.3,1.0,0.9,0.8,3.1,1005825.0,1253112.582347
51042,0.9,1.0,5.5,3.5,1.3,3.3,7.2,3.4,1.8,9.7,5.9,8.8,2.4,4.1,1.0,2.1,2.4,1.2,2.6,2.4,6.1,1.9,7.2,6.5,1.0,7.6,11.3,8.4,5.8,5.4,0.9,1.3,0.3,8.2,938926.0,868599.437955
